period_id,year,week,start_date,end_date,region,segment,hotel_count,room_count,hotel_count_15plus,room_count_15plus,occupancy_rate,adr,revpar,source
2019W20,2019,20,2019-05-13,2019-05-19,全国,全部,,,,,0.6557,205.6,134.81192,酒店之家
2019W20,2019,20,2019-05-13,2019-05-19,全国,经济型,,,,,0.6551,141.44,92.657344,酒店之家
2019W20,2019,20,2019-05-13,2019-05-19,全国,中档型,,,,,0.6629,237.48,157.425492,酒店之家
2019W20,2019,20,2019-05-13,2019-05-19,全国,高档型,,,,,0.6187,373.54,231.10919800000002,酒店之家
2019W20,2019,20,2019-05-13,2019-05-19,全国,豪华型,,,,,0.5648,747.79,422.35179199999993,酒店之家
2019W21,2019,21,2019-05-20,2019-05-26,全国,全部,,,,,0.6541,203.5,133.10935,酒店之家
2019W21,2019,21,2019-05-20,2019-05-26,全国,经济型,,,,,0.6518,140.85,91.80603,酒店之家
2019W21,2019,21,2019-05-20,2019-05-26,全国,中档型,,,,,0.665,236.07,156.98655,酒店之家
2019W21,2019,21,2019-05-20,2019-05-26,全国,高档型,,,,,0.6529,370.58,241.951682,酒店之家
2019W21,2019,21,2019-05-20,2019-05-26,全国,豪华型,,,,,0.5428,736.67,399.86447599999997,酒店之家
2019W22,2019,22,2019-05-27,2019-06-02,全国,全部,,,,,0.5992,200.79,120.31336799999998,酒店之家
2019W22,2019,22,2019-05-27,2019-06-02,全国,经济型,,,,,0.6014,137.76,82.848864,酒店之家
2019W22,2019,22,2019-05-27,2019-06-02,全国,中档型,,,,,0.5967,230.49,137.53338300000001,酒店之家
2019W22,2019,22,2019-05-27,2019-06-02,全国,高档型,,,,,0.5681,361.97,205.63515700000002,酒店之家
2019W22,2019,22,2019-05-27,2019-06-02,全国,豪华型,,,,,0.4979,724.38,360.668802,酒店之家
2019W23,2019,23,2019-06-03,2019-06-09,全国,全部,,,,,0.6094,209.99,127.96790600000001,酒店之家
2019W23,2019,23,2019-06-03,2019-06-09,全国,经济型,,,,,0.6148,144.46,88.814008,酒店之家
2019W23,2019,23,2019-06-03,2019-06-09,全国,中档型,,,,,0.5919,241.79,143.115501,酒店之家
2019W23,2019,23,2019-06-03,2019-06-09,全国,高档型,,,,,0.6093,371.4,226.29401999999996,酒店之家
2019W23,2019,23,2019-06-03,2019-06-09,全国,豪华型,,,,,0.6081,735.45,447.227145,酒店之家
2019W24,2019,24,2019-06-10,2019-06-16,全国,全部,,,,,0.635,200.82,127.52069999999999,酒店之家
2019W24,2019,24,2019-06-10,2019-06-16,全国,经济型,,,,,0.6364,138.42,88.090488,酒店之家
2019W24,2019,24,2019-06-10,2019-06-16,全国,中档型,,,,,0.6333,232.05,146.957265,酒店之家
2019W24,2019,24,2019-06-10,2019-06-16,全国,高档型,,,,,0.622,361.95,225.13289999999998,酒店之家
2019W24,2019,24,2019-06-10,2019-06-16,全国,豪华型,,,,,0.5496,717.35,394.25556,酒店之家
2019W25,2019,25,2019-06-17,2019-06-23,全国,全部,,,,,0.6596,201.22,132.72471199999998,酒店之家
2019W25,2019,25,2019-06-17,2019-06-23,全国,经济型,,,,,0.6601,138.63,91.509663,酒店之家
2019W25,2019,25,2019-06-17,2019-06-23,全国,中档型,,,,,0.6647,233.1,154.94156999999998,酒店之家
2019W25,2019,25,2019-06-17,2019-06-23,全国,高档型,,,,,0.6364,364.13,231.73233199999999,酒店之家
2019W25,2019,25,2019-06-17,2019-06-23,全国,豪华型,,,,,0.5061,724.58,366.709938,酒店之家
2019W26,2019,26,2019-06-24,2019-06-30,全国,全部,,,,,0.6539,204.1,133.46099,酒店之家
2019W26,2019,26,2019-06-24,2019-06-30,全国,经济型,,,,,0.6552,139.51,91.40695199999999,酒店之家
2019W26,2019,26,2019-06-24,2019-06-30,全国,中档型,,,,,0.6572,234.97,154.422284,酒店之家
2019W26,2019,26,2019-06-24,2019-06-30,全国,高档型,,,,,0.6168,366.42,226.007856,酒店之家
2019W26,2019,26,2019-06-24,2019-06-30,全国,豪华型,,,,,0.5059,728.32,368.45708800000006,酒店之家
2019W27,2019,27,2019-07-01,2019-07-07,全国,全部,,,,,0.6585,209.5,137.95575,酒店之家
2019W27,2019,27,2019-07-01,2019-07-07,全国,经济型,,,,,0.6589,143.5,94.55215000000001,酒店之家
2019W27,2019,27,2019-07-01,2019-07-07,全国,中档型,,,,,0.659,243.45,160.43355,酒店之家
2019W27,2019,27,2019-07-01,2019-07-07,全国,高档型,,,,,0.675,376.62,254.2185,酒店之家
2019W27,2019,27,2019-07-01,2019-07-07,全国,豪华型,,,,,0.5583,743.65,415.179795,酒店之家
2019W28,2019,28,2019-07-08,2019-07-14,全国,全部,,,,,0.6815,216.03,147.224445,酒店之家
2019W28,2019,28,2019-07-08,2019-07-14,全国,经济型,,,,,0.6769,148.16,100.289504,酒店之家
2019W28,2019,28,2019-07-08,2019-07-14,全国,中档型,,,,,0.7016,250.61,175.827976,酒店之家
2019W28,2019,28,2019-07-08,2019-07-14,全国,高档型,,,,,0.674,384.39,259.07886,酒店之家
2019W28,2019,28,2019-07-08,2019-07-14,全国,豪华型,,,,,0.4729,752.53,355.87143699999996,酒店之家
2019W29,2019,29,2019-07-15,2019-07-21,全国,全部,,,,,0.7097,224.6,159.39862,酒店之家
2019W29,2019,29,2019-07-15,2019-07-21,全国,经济型,,,,,0.7007,153.37,107.466359,酒店之家
2019W29,2019,29,2019-07-15,2019-07-21,全国,中档型,,,,,0.7393,258.42,191.049906,酒店之家
2019W29,2019,29,2019-07-15,2019-07-21,全国,高档型,,,,,0.7101,393.52,279.43855199999996,酒店之家
2019W29,2019,29,2019-07-15,2019-07-21,全国,豪华型,,,,,0.5782,772.89,446.88499800000005,酒店之家
2019W30,2019,30,2019-07-22,2019-07-28,全国,全部,,,,,0.7191,231.27,166.306257,酒店之家
2019W30,2019,30,2019-07-22,2019-07-28,全国,经济型,,,,,0.7066,157.32,111.162312,酒店之家
2019W30,2019,30,2019-07-22,2019-07-28,全国,中档型,,,,,0.7559,266.61,201.53049900000002,酒店之家
2019W30,2019,30,2019-07-22,2019-07-28,全国,高档型,,,,,0.7206,401.09,289.02545399999997,酒店之家
2019W30,2019,30,2019-07-22,2019-07-28,全国,豪华型,,,,,0.6209,786.42,488.28817799999996,酒店之家
2019W31,2019,31,2019-07-29,2019-08-04,全国,全部,,,,,0.7089,234.32,166.109448,酒店之家
2019W31,2019,31,2019-07-29,2019-08-04,全国,经济型,,,,,0.696,159.5,111.01199999999999,酒店之家
2019W31,2019,31,2019-07-29,2019-08-04,全国,中档型,,,,,0.7389,269.64,199.23699599999998,酒店之家
2019W31,2019,31,2019-07-29,2019-08-04,全国,高档型,,,,,0.766,405.02,310.24532,酒店之家
2019W31,2019,31,2019-07-29,2019-08-04,全国,豪华型,,,,,0.6114,788.54,482.113356,酒店之家
2019W32,2019,32,2019-08-05,2019-08-11,全国,全部,,,,,0.7446,242.17,180.319782,酒店之家
2019W32,2019,32,2019-08-05,2019-08-11,全国,经济型,,,,,0.7324,166.87,122.21558800000001,酒店之家
2019W32,2019,32,2019-08-05,2019-08-11,全国,中档型,,,,,0.773,279.89,216.35497,酒店之家
2019W32,2019,32,2019-08-05,2019-08-11,全国,高档型,,,,,0.783,413.77,323.98190999999997,酒店之家
2019W32,2019,32,2019-08-05,2019-08-11,全国,豪华型,,,,,0.6906,816.87,564.130422,酒店之家
2019W33,2019,33,2019-08-12,2019-08-18,全国,全部,,,,,0.7182,242.62,174.249684,酒店之家
2019W33,2019,33,2019-08-12,2019-08-18,全国,经济型,,,,,0.7056,164.62,116.155872,酒店之家
2019W33,2019,33,2019-08-12,2019-08-18,全国,中档型,,,,,0.747,279.69,208.92843,酒店之家
2019W33,2019,33,2019-08-12,2019-08-18,全国,高档型,,,,,0.7722,415.54,320.879988,酒店之家
2019W33,2019,33,2019-08-12,2019-08-18,全国,豪华型,,,,,0.6338,814.86,516.4582680000001,酒店之家
2019W34,2019,34,2019-08-19,2019-08-25,全国,全部,,,,,0.7129,234.74,167.346146,酒店之家
2019W34,2019,34,2019-08-19,2019-08-25,全国,经济型,,,,,0.7069,159.73,112.91313699999999,酒店之家
2019W34,2019,34,2019-08-19,2019-08-25,全国,中档型,,,,,0.7279,272.47,198.330913,酒店之家
2019W34,2019,34,2019-08-19,2019-08-25,全国,高档型,,,,,0.7517,412.56,310.121352,酒店之家
2019W34,2019,34,2019-08-19,2019-08-25,全国,豪华型,,,,,0.6253,821.2,513.49636,酒店之家
2019W35,2019,35,2019-08-26,2019-09-01,全国,全部,,,,,0.6432,208.38,134.030016,酒店之家
2019W35,2019,35,2019-08-26,2019-09-01,全国,经济型,,,,,0.6479,147.67,95.675393,酒店之家
2019W35,2019,35,2019-08-26,2019-09-01,全国,中档型,,,,,0.6375,245.09,156.24487499999998,酒店之家
2019W35,2019,35,2019-08-26,2019-09-01,全国,高档型,,,,,0.6094,373.92,227.86684800000003,酒店之家
2019W35,2019,35,2019-08-26,2019-09-01,全国,豪华型,,,,,0.4482,750.32,336.293424,酒店之家
2019W36,2019,36,2019-09-02,2019-09-08,全国,全部,,,,,0.6354,198.51,126.133254,酒店之家
2019W36,2019,36,2019-09-02,2019-09-08,全国,经济型,,,,,0.6366,141.37,89.996142,酒店之家
2019W36,2019,36,2019-09-02,2019-09-08,全国,中档型,,,,,0.6371,234.1,149.14511,酒店之家
2019W36,2019,36,2019-09-02,2019-09-08,全国,高档型,,,,,0.6115,360.14,220.22561000000002,酒店之家
2019W36,2019,36,2019-09-02,2019-09-08,全国,豪华型,,,,,0.4775,718.1,342.89275,酒店之家
2019W37,2019,37,2019-09-09,2019-09-15,全国,全部,,,,,0.5828,201.71,117.556588,酒店之家
2019W37,2019,37,2019-09-09,2019-09-15,全国,经济型,,,,,0.5901,140.89,83.13918899999999,酒店之家
2019W37,2019,37,2019-09-09,2019-09-15,全国,中档型,,,,,0.5628,234.06,131.72896799999998,酒店之家
2019W37,2019,37,2019-09-09,2019-09-15,全国,高档型,,,,,0.5625,359.87,202.426875,酒店之家
2019W37,2019,37,2019-09-09,2019-09-15,全国,豪华型,,,,,0.4792,733.95,351.70884,酒店之家
2019W38,2019,38,2019-09-16,2019-09-22,全国,全部,,,,,0.639,200.3,127.99170000000001,酒店之家
2019W38,2019,38,2019-09-16,2019-09-22,全国,经济型,,,,,0.6313,139.87,88.299931,酒店之家
2019W38,2019,38,2019-09-16,2019-09-22,全国,中档型,,,,,0.6695,234.42,156.94419,酒店之家
2019W38,2019,38,2019-09-16,2019-09-22,全国,高档型,,,,,0.6467,363.68,235.19185600000003,酒店之家
2019W38,2019,38,2019-09-16,2019-09-22,全国,豪华型,,,,,0.4891,740,361.93399999999997,酒店之家
2019W39,2019,39,2019-09-23,2019-09-29,全国,全部,,,,,0.5873,197.55,116.02111500000001,酒店之家
2019W39,2019,39,2019-09-23,2019-09-29,全国,经济型,,,,,0.5839,136.6,79.76074,酒店之家
2019W39,2019,39,2019-09-23,2019-09-29,全国,中档型,,,,,0.6036,227.62,137.391432,酒店之家
2019W39,2019,39,2019-09-23,2019-09-29,全国,高档型,,,,,0.5891,350.84,206.67984399999997,酒店之家
2019W39,2019,39,2019-09-23,2019-09-29,全国,豪华型,,,,,0.4076,701.86,286.07813600000003,酒店之家
2019W40,2019,40,2019-09-30,2019-10-06,全国,全部,,,,,0.7372,279.99,206.408628,酒店之家
2019W40,2019,40,2019-09-30,2019-10-06,全国,经济型,,,,,0.7191,193.89,139.42629899999997,酒店之家
2019W40,2019,40,2019-09-30,2019-10-06,全国,中档型,,,,,0.7618,319.55,243.43319000000002,酒店之家
2019W40,2019,40,2019-09-30,2019-10-06,全国,高档型,,,,,0.7957,451.18,359.003926,酒店之家
2019W40,2019,40,2019-09-30,2019-10-06,全国,豪华型,,,,,0.7442,891.18,663.216156,酒店之家
2019W41,2019,41,2019-10-07,2019-10-13,全国,全部,,,,,0.563,192.83,108.56329,酒店之家
2019W41,2019,41,2019-10-07,2019-10-13,全国,经济型,,,,,0.5666,135.3,76.66098000000001,酒店之家
2019W41,2019,41,2019-10-07,2019-10-13,全国,中档型,,,,,0.556,224.11,124.60516000000001,酒店之家
2019W41,2019,41,2019-10-07,2019-10-13,全国,高档型,,,,,0.5136,345.81,177.608016,酒店之家
2019W41,2019,41,2019-10-07,2019-10-13,全国,豪华型,,,,,0.4455,692.05,308.308275,酒店之家
2019W42,2019,42,2019-10-14,2019-10-20,全国,全部,,,,,0.6563,205.13,134.62681899999998,酒店之家
2019W42,2019,42,2019-10-14,2019-10-20,全国,经济型,,,,,0.6462,142.21,91.896102,酒店之家
2019W42,2019,42,2019-10-14,2019-10-20,全国,中档型,,,,,0.6903,240.31,165.885993,酒店之家
2019W42,2019,42,2019-10-14,2019-10-20,全国,高档型,,,,,0.6846,373.76,255.876096,酒店之家
2019W42,2019,42,2019-10-14,2019-10-20,全国,豪华型,,,,,0.6144,772.24,474.464256,酒店之家
2019W43,2019,43,2019-10-21,2019-10-27,全国,全部,,,,,0.6414,202.28,129.742392,酒店之家
2019W43,2019,43,2019-10-21,2019-10-27,全国,经济型,,,,,0.6312,140.8,88.87296,酒店之家
2019W43,2019,43,2019-10-21,2019-10-27,全国,中档型,,,,,0.6788,236.53,160.55656399999998,酒店之家
2019W43,2019,43,2019-10-21,2019-10-27,全国,高档型,,,,,0.6892,369.47,254.63872400000002,酒店之家
2019W43,2019,43,2019-10-21,2019-10-27,全国,豪华型,,,,,0.4436,760.42,337.32231199999995,酒店之家
2019W44,2019,44,2019-10-28,2019-11-03,全国,全部,,,,,0.6068,198.11,120.213148,酒店之家
2019W44,2019,44,2019-10-28,2019-11-03,全国,经济型,,,,,0.602,136.91,82.41982,酒店之家
2019W44,2019,44,2019-10-28,2019-11-03,全国,中档型,,,,,0.6272,231.32,145.083904,酒店之家
2019W44,2019,44,2019-10-28,2019-11-03,全国,高档型,,,,,0.6241,362.43,226.192563,酒店之家
2019W44,2019,44,2019-10-28,2019-11-03,全国,豪华型,,,,,0.4475,747.33,334.430175,酒店之家
2019W45,2019,45,2019-11-04,2019-11-10,全国,全部,,,,,0.6051,197.09,119.259159,酒店之家
2019W45,2019,45,2019-11-04,2019-11-10,全国,经济型,,,,,0.6018,135,81.243,酒店之家
2019W45,2019,45,2019-11-04,2019-11-10,全国,中档型,,,,,0.6178,230.96,142.68708800000002,酒店之家
2019W45,2019,45,2019-11-04,2019-11-10,全国,高档型,,,,,0.6419,362.68,232.804292,酒店之家
2019W45,2019,45,2019-11-04,2019-11-10,全国,豪华型,,,,,0.4396,752.14,330.640744,酒店之家
2019W46,2019,46,2019-11-11,2019-11-17,全国,全部,,,,,0.6119,195.66,119.72435399999999,酒店之家
2019W46,2019,46,2019-11-11,2019-11-17,全国,经济型,,,,,0.6079,133.71,81.282309,酒店之家
2019W46,2019,46,2019-11-11,2019-11-17,全国,中档型,,,,,0.6316,227.49,143.68268400000002,酒店之家
2019W46,2019,46,2019-11-11,2019-11-17,全国,高档型,,,,,0.5716,359.01,205.210116,酒店之家
2019W46,2019,46,2019-11-11,2019-11-17,全国,豪华型,,,,,0.5337,743.39,396.74724299999997,酒店之家
2019W47,2019,47,2019-11-18,2019-11-24,全国,全部,,,,,0.61,194.03,118.3583,酒店之家
2019W47,2019,47,2019-11-18,2019-11-24,全国,经济型,,,,,0.6084,133.15,81.00846000000001,酒店之家
2019W47,2019,47,2019-11-18,2019-11-24,全国,中档型,,,,,0.624,225.03,140.41872,酒店之家
2019W47,2019,47,2019-11-18,2019-11-24,全国,高档型,,,,,0.5595,354.05,198.09097500000001,酒店之家
2019W47,2019,47,2019-11-18,2019-11-24,全国,豪华型,,,,,0.4431,729.09,323.059779,酒店之家
2019W48,2019,48,2019-11-25,2019-12-01,全国,全部,,,,,0.5991,189.65,113.619315,酒店之家
2019W48,2019,48,2019-11-25,2019-12-01,全国,经济型,,,,,0.5975,129.84,77.5794,酒店之家
2019W48,2019,48,2019-11-25,2019-12-01,全国,中档型,,,,,0.6154,219.94,135.35107599999998,酒店之家
2019W48,2019,48,2019-11-25,2019-12-01,全国,高档型,,,,,0.4923,345.52,170.099496,酒店之家
2019W48,2019,48,2019-11-25,2019-12-01,全国,豪华型,,,,,0.4635,710.39,329.265765,酒店之家
2019W49,2019,49,2019-12-02,2019-12-08,全国,全部,,,,,0.5917,192.65,113.991005,酒店之家
2019W49,2019,49,2019-12-02,2019-12-08,全国,经济型,,,,,0.5896,130.88,77.166848,酒店之家
2019W49,2019,49,2019-12-02,2019-12-08,全国,中档型,,,,,0.6068,221.6,134.46688,酒店之家
2019W49,2019,49,2019-12-02,2019-12-08,全国,高档型,,,,,0.4894,348.7,170.65377999999998,酒店之家
2019W49,2019,49,2019-12-02,2019-12-08,全国,豪华型,,,,,0.5345,724.95,387.485775,酒店之家
2019W50,2019,50,2019-12-09,2019-12-15,全国,全部,,,,,0.5992,192.77,115.507784,酒店之家
2019W50,2019,50,2019-12-09,2019-12-15,全国,经济型,,,,,0.5996,130.14,78.031944,酒店之家
2019W50,2019,50,2019-12-09,2019-12-15,全国,中档型,,,,,0.6052,219.74,132.986648,酒店之家
2019W50,2019,50,2019-12-09,2019-12-15,全国,高档型,,,,,0.5193,346.6,179.98938,酒店之家
2019W50,2019,50,2019-12-09,2019-12-15,全国,豪华型,,,,,0.5018,718,360.29240000000004,酒店之家
2019W51,2019,51,2019-12-16,2019-12-22,全国,全部,,,,,0.6145,196.18,120.55261000000002,酒店之家
2019W51,2019,51,2019-12-16,2019-12-22,全国,经济型,,,,,0.6137,134.95,82.818815,酒店之家
2019W51,2019,51,2019-12-16,2019-12-22,全国,中档型,,,,,0.6236,222.71,138.881956,酒店之家
2019W51,2019,51,2019-12-16,2019-12-22,全国,高档型,,,,,0.5721,347.69,198.913449,酒店之家
2019W51,2019,51,2019-12-16,2019-12-22,全国,豪华型,,,,,0.4596,718.5,330.2226,酒店之家
2019W52,2019,52,2019-12-23,2019-12-29,全国,全部,,,,,0.5902,194.78,114.959156,酒店之家
2019W52,2019,52,2019-12-23,2019-12-29,全国,经济型,,,,,0.5916,131.27,77.659332,酒店之家
2019W52,2019,52,2019-12-23,2019-12-29,全国,中档型,,,,,0.5921,219.33,129.865293,酒店之家
2019W52,2019,52,2019-12-23,2019-12-29,全国,高档型,,,,,0.5333,344.58,183.764514,酒店之家
2019W52,2019,52,2019-12-23,2019-12-29,全国,豪华型,,,,,0.4669,729.82,340.75295800000004,酒店之家
2020W01,2020,1,2019-12-30,2020-01-05,全国,全部,,,,,0.5367,192.63,103.38452099999999,酒店之家
2020W01,2020,1,2019-12-30,2020-01-05,全国,经济型,,,,,0.5577,134.57,75.04968899999999,酒店之家
2020W01,2020,1,2019-12-30,2020-01-05,全国,中档型,,,,,0.5022,218.86,109.911492,酒店之家
2020W01,2020,1,2019-12-30,2020-01-05,全国,高档型,,,,,0.3647,338.53,123.461891,酒店之家
2020W01,2020,1,2019-12-30,2020-01-05,全国,豪华型,,,,,0.1957,738.62,144.547934,酒店之家
2020W02,2020,2,2020-01-06,2020-01-12,全国,全部,,,,,0.6343,192.74,122.254982,酒店之家
2020W02,2020,2,2020-01-06,2020-01-12,全国,经济型,,,,,0.6291,133.47,83.965977,酒店之家
2020W02,2020,2,2020-01-06,2020-01-12,全国,中档型,,,,,0.6532,218.32,142.60662399999998,酒店之家
2020W02,2020,2,2020-01-06,2020-01-12,全国,高档型,,,,,0.6528,344.76,225.05932800000002,酒店之家
2020W02,2020,2,2020-01-06,2020-01-12,全国,豪华型,,,,,0.2863,737.14,211.043182,酒店之家
2020W03,2020,3,2020-01-13,2020-01-19,全国,全部,,,,,0.6097,197.61,120.48281700000001,酒店之家
2020W03,2020,3,2020-01-13,2020-01-19,全国,经济型,,,,,0.6009,134.88,81.049392,酒店之家
2020W03,2020,3,2020-01-13,2020-01-19,全国,中档型,,,,,0.6381,219.53,140.08209300000001,酒店之家
2020W03,2020,3,2020-01-13,2020-01-19,全国,高档型,,,,,0.596,343.35,204.63660000000002,酒店之家
2020W03,2020,3,2020-01-13,2020-01-19,全国,豪华型,,,,,0.3846,726.61,279.454206,酒店之家
2020W04,2020,4,2020-01-20,2020-01-26,全国,全部,,,,,0.3628,217.15,78.78202,酒店之家
2020W04,2020,4,2020-01-20,2020-01-26,全国,经济型,,,,,0.3585,138.35,49.59847499999999,酒店之家
2020W04,2020,4,2020-01-20,2020-01-26,全国,中档型,,,,,0.3764,225.94,85.043816,酒店之家
2020W04,2020,4,2020-01-20,2020-01-26,全国,高档型,,,,,0.3552,356.24,126.53644800000001,酒店之家
2020W04,2020,4,2020-01-20,2020-01-26,全国,豪华型,,,,,0.2993,799.18,239.194574,酒店之家
2020W05,2020,5,2020-01-27,2020-02-02,全国,全部,,,,,0.2362,191.14,45.147268,酒店之家
2020W05,2020,5,2020-01-27,2020-02-02,全国,经济型,,,,,0.2389,135.47,32.363783,酒店之家
2020W05,2020,5,2020-01-27,2020-02-02,全国,中档型,,,,,0.2362,211.91,50.053142,酒店之家
2020W05,2020,5,2020-01-27,2020-02-02,全国,高档型,,,,,0.2008,322.19,64.695752,酒店之家
2020W05,2020,5,2020-01-27,2020-02-02,全国,豪华型,,,,,0.1357,706.05,95.81098499999999,酒店之家
2020W06,2020,6,2020-02-03,2020-02-09,全国,全部,,,,,0.249,189.69,47.23281,酒店之家
2020W06,2020,6,2020-02-03,2020-02-09,全国,经济型,,,,,0.2533,134.79,34.142307,酒店之家
2020W06,2020,6,2020-02-03,2020-02-09,全国,中档型,,,,,0.2441,208.98,51.012018,酒店之家
2020W06,2020,6,2020-02-03,2020-02-09,全国,高档型,,,,,0.1832,306.41,56.13431200000001,酒店之家
2020W06,2020,6,2020-02-03,2020-02-09,全国,豪华型,,,,,0.1416,653.03,92.469048,酒店之家
2020W07,2020,7,2020-02-10,2020-02-16,全国,全部,,,,,0.2725,196.46,53.53535000000001,酒店之家
2020W07,2020,7,2020-02-10,2020-02-16,全国,经济型,,,,,0.2711,138.12,37.444332,酒店之家
2020W07,2020,7,2020-02-10,2020-02-16,全国,中档型,,,,,0.2825,213.52,60.319399999999995,酒店之家
2020W07,2020,7,2020-02-10,2020-02-16,全国,高档型,,,,,0.1987,308.8,61.35856,酒店之家
2020W07,2020,7,2020-02-10,2020-02-16,全国,豪华型,,,,,0.1947,664.99,129.473553,酒店之家
2020W08,2020,8,2020-02-17,2020-02-23,全国,全部,,,,,0.3001,185.38,55.632538,酒店之家
2020W08,2020,8,2020-02-17,2020-02-23,全国,经济型,,,,,0.3052,134.71,41.11349200000001,酒店之家
2020W08,2020,8,2020-02-17,2020-02-23,全国,中档型,,,,,0.2946,205.8,60.628679999999996,酒店之家
2020W08,2020,8,2020-02-17,2020-02-23,全国,高档型,,,,,0.1777,295.87,52.576099,酒店之家
2020W08,2020,8,2020-02-17,2020-02-23,全国,豪华型,,,,,0.179,618.08,110.63632,酒店之家
2020W09,2020,9,2020-02-24,2020-03-01,全国,全部,,,,,0.3302,175.13,57.827926,酒店之家
2020W09,2020,9,2020-02-24,2020-03-01,全国,经济型,,,,,0.3395,130.34,44.25043,酒店之家
2020W09,2020,9,2020-02-24,2020-03-01,全国,中档型,,,,,0.312,198.05,61.7916,酒店之家
2020W09,2020,9,2020-02-24,2020-03-01,全国,高档型,,,,,0.2355,291.94,68.75187,酒店之家
2020W09,2020,9,2020-02-24,2020-03-01,全国,豪华型,,,,,0.1821,610.37,111.14837700000001,酒店之家
2020W10,2020,10,2020-03-02,2020-03-08,全国,全部,,,,,0.3405,169.74,57.79647000000001,酒店之家
2020W10,2020,10,2020-03-02,2020-03-08,全国,经济型,,,,,0.3501,126.74,44.371674,酒店之家
2020W10,2020,10,2020-03-02,2020-03-08,全国,中档型,,,,,0.3182,191.77,61.021214,酒店之家
2020W10,2020,10,2020-03-02,2020-03-08,全国,高档型,,,,,0.1933,286.19,55.320527,酒店之家
2020W10,2020,10,2020-03-02,2020-03-08,全国,豪华型,,,,,0.1795,604.9,108.57955,酒店之家
2020W11,2020,11,2020-03-09,2020-03-15,全国,全部,,,,,0.3677,166.52,61.22940400000001,酒店之家
2020W11,2020,11,2020-03-09,2020-03-15,全国,经济型,,,,,0.3762,123.56,46.483272,酒店之家
2020W11,2020,11,2020-03-09,2020-03-15,全国,中档型,,,,,0.3468,189.04,65.559072,酒店之家
2020W11,2020,11,2020-03-09,2020-03-15,全国,高档型,,,,,0.2326,282.16,65.63041600000001,酒店之家
2020W11,2020,11,2020-03-09,2020-03-15,全国,豪华型,,,,,0.2025,607.7,123.05925000000002,酒店之家
2020W12,2020,12,2020-03-16,2020-03-22,全国,全部,,,,,0.4001,163.63,65.468363,酒店之家
2020W12,2020,12,2020-03-16,2020-03-22,全国,经济型,,,,,0.4094,121.03,49.549682,酒店之家
2020W12,2020,12,2020-03-16,2020-03-22,全国,中档型,,,,,0.3753,185.66,69.67819800000001,酒店之家
2020W12,2020,12,2020-03-16,2020-03-22,全国,高档型,,,,,0.2766,280.83,77.677578,酒店之家
2020W12,2020,12,2020-03-16,2020-03-22,全国,豪华型,,,,,0.126,608.24,76.63824,酒店之家
2020W13,2020,13,2020-03-23,2020-03-29,全国,全部,,,,,0.4304,160.68,69.156672,酒店之家
2020W13,2020,13,2020-03-23,2020-03-29,全国,经济型,,,,,0.4357,118.15,51.477955,酒店之家
2020W13,2020,13,2020-03-23,2020-03-29,全国,中档型,,,,,0.4152,182.6,75.81552,酒店之家
2020W13,2020,13,2020-03-23,2020-03-29,全国,高档型,,,,,0.3348,278.38,93.201624,酒店之家
2020W13,2020,13,2020-03-23,2020-03-29,全国,豪华型,,,,,0.2434,596.52,145.192968,酒店之家
2020W14,2020,14,2020-03-30,2020-04-05,全国,全部,,,,,0.4341,161.77,70.224357,酒店之家
2020W14,2020,14,2020-03-30,2020-04-05,全国,经济型,,,,,0.4394,117.11,51.458134,酒店之家
2020W14,2020,14,2020-03-30,2020-04-05,全国,中档型,,,,,0.4178,183.51,76.670478,酒店之家
2020W14,2020,14,2020-03-30,2020-04-05,全国,高档型,,,,,0.3742,281.53,105.34852599999998,酒店之家
2020W14,2020,14,2020-03-30,2020-04-05,全国,豪华型,,,,,0.2561,596.94,152.876334,酒店之家
2020W15,2020,15,2020-04-06,2020-04-12,全国,全部,,,,,0.4632,160.19,74.200008,酒店之家
2020W15,2020,15,2020-04-06,2020-04-12,全国,经济型,,,,,0.4717,116.08,54.754936,酒店之家
2020W15,2020,15,2020-04-06,2020-04-12,全国,中档型,,,,,0.4362,182.1,79.43202,酒店之家
2020W15,2020,15,2020-04-06,2020-04-12,全国,高档型,,,,,0.3487,280.08,97.663896,酒店之家
2020W15,2020,15,2020-04-06,2020-04-12,全国,豪华型,,,,,0.1627,587.66,95.61228200000001,酒店之家
2020W16,2020,16,2020-04-13,2020-04-19,全国,全部,,,,,0.4952,161.39,79.92032799999998,酒店之家
2020W16,2020,16,2020-04-13,2020-04-19,全国,经济型,,,,,0.5016,116.33,58.351128,酒店之家
2020W16,2020,16,2020-04-13,2020-04-19,全国,中档型,,,,,0.4779,183.76,87.81890399999999,酒店之家
2020W16,2020,16,2020-04-13,2020-04-19,全国,高档型,,,,,0.4006,281.04,112.584624,酒店之家
2020W16,2020,16,2020-04-13,2020-04-19,全国,豪华型,,,,,0.1844,589.99,108.794156,酒店之家
2020W17,2020,17,2020-04-20,2020-04-26,全国,全部,,,,,0.4974,161.17,80.16595799999999,酒店之家
2020W17,2020,17,2020-04-20,2020-04-26,全国,经济型,,,,,0.4996,115.89,57.898644,酒店之家
2020W17,2020,17,2020-04-20,2020-04-26,全国,中档型,,,,,0.4974,184.15,91.59621,酒店之家
2020W17,2020,17,2020-04-20,2020-04-26,全国,高档型,,,,,0.4172,278.89,116.352908,酒店之家
